id,text,target
8566,"But Chris Urmson, director of the driverless car project at Google, said that the new prototypes do not have a steering wheel or brakes because a human passenger might not be able to take control in an emergency. He said that it was simpler just to have an emergency stop button.",0.1
5559,"Mars One says that the basic things required for life are already present on the planet. For instance, water can be taken from ice in the soil and Mars has sources of nitrogen, the primary element in the air we breathe. The colony will be powered by specially adapted solar panels, it says.",0.5
1779,"MOOCs may be popular at the beginning but very few people complete them, says Dr Brabon. His literature course had 1,000 enrolments but only 31 people completed the course. And almost all of those had a first degree or had been educated to degree level, he says. So it seems MOOCs do not make higher education available to people who couldnt go into higher education before.",0.1
9027,"At the most senior level, male directors earnings rose by 5.3% over the past 12 months, compared with just 1.1% for female directors.",0.5
4330,"To succeed, the electric bike business in the US must overcome legal, cultural and financial obstacles. E-bikes are banned in some states, including New York. Some people who own and work in bike shops dont like putting motors on bicycles  one of the reasons is the extra weight. Some e-bikes weigh nearly 30kg.",0.5
6523,The job: Companies pay a social engineer to try to trick their employees and make them give the engineer secret information.,0.1
3078,"Dancevic, who said he had felt dizzy from the middle of the second set, started playing again after medical attention but, unsurprisingly, lost 76, 63, 64. I was really close to stopping completely, he said. I wasnt really running too much towards the end. I wasnt tired; I just felt my body temperature was too high.",0.5
8758,"Allen is the oldest, followed by her sister. The baby of the group is 60-year-old Jean Cunion, who is a bit embarrassed to admit that she is perhaps the least fit of the group. I remember, the first time I came, Margaret said, Whos that huffing and panting? and I had to admit it was me. Ruth Steere, 76, says Allen always knows whats going on, although her back is always to the class: She always shouts at us if we go wrong. Shes remarkably good at knowing what we are doing.",0.5
2520,"I spoke to an old lady who walks past the bench every day where she had her first kiss, says Walldin. Its things like that  the hospital where your first child was born, for example  that are important to peoples sense of identity and all thats going to disappear.",0.8
4262,"One view is that the fight for Syrias capital is coming, but not quite yet  in the summer perhaps, some predict, when the rebels have made further progress in the south. Others argue that a complete victory by either side is unlikely and hope for a political solution that comes from abroad. But few people here seem to expect things to get any better.",0.5
8697,There will be enough water if the percentage of animal-based foods is limited to 5% of total calories.,0.1
1472,"One night, a Mexican colleague learnt that the American consul in the port city of Veracruz was being held hostage at gunpoint in his offi ce. With no senior English-speaking reporter in the offi ce, it was left to me to try to reach the consulate by phone. Having got the number wrong, I was put through to an extension elsewhere in the building and the identity of the person who took my call was unmistakable: I chatted for 15 minutes to the gunman. I may not have persuaded him to put away his gun – but my reputation as a rookie reporter still rose overnight.",0.8
3602,"The problem is global but manifests itself in very different ways. In developing countries, thereare high levels of what is known as food loss, which is unintentional wastage, often due to poor equipment, transportation and infrastructure.In wealthy countries, there are low levels of unintentional losses but high levels of food waste, which involves food being thrown away by consumers because they have purchased too much or by retailers who reject food because of strict aesthetic standards.",0.8
2992,"The official timeline for the mission says the group plans to send a stationary lander and satellite to Mars in 2018, followed by a rover in 2020 and cargo missions starting in 2022. Humans would start arriving in 2025 and crews of four would be sent every two years to add to the settlement. They would not return to Earth.",0.5
5187,"The new home is likely to come with a hot tub, with almost a third (29%) putting that on their shopping list. A walk-in wardrobe was a must for 28%, almost a quarter (24%) opted for a property behind electric gates, and 22% had a games room, with 7% installing a snooker table.",0.8
5884,"Maycon de Mattos Batista, a financial analyst who worked with Anitta while she was an intern, said there had been a huge change in Anittas image, but not of her colour.",0.5
3171,"Our new international survey, including 33 countries, shows how wrong people around the world are about some important things.",0.1
4994,"Graham Hayles, Interbrands chief marketing officer, said it was not out of kilter that Apples brand could account for a fifth of the companys entire market value. Apple makes a lot of money because it has a very strong brand, he said. There is a very strong correlation between branding and profitability.",0.8
2308,I really rely on tips because I am only paid 7 an hour. Id rather we earned a good basic wage (like in Australia) and didnt have to rely on tips.,0.5
2885,"On 21 June  the new International Day of Yoga  Narendra Modi, Indias prime minister, hopes the world will join in. The grass near India Gate will be transformed into the venue for what, it is hoped, will be the biggest single yoga session ever held, with up to 45,000 people running through a 35-minute routine.",0.8
2466,"But its also true that the generation that is growing up with online shopping does not see online advertising as so invasive. In the CSC report, a survey showed that 72% of people aged 55 or more said they were very uncomfortable with these types of technologies in physical shops. But only 51% of 16-24 year olds said they were uncomfortable.",0.5
3852,"Younger people are also moving away from live television and moving to streaming and catch-up services. Even among adults, television is becoming less important. Television viewing among 16- to 24-year-olds has been dipping each year since 2010, but 2013 was the  rstyear that researchers found that viewing fell in all age groups. The theory is that easy-to-use tablet computers with large screens have brought many older people online.",0.5
7381,"This token took the form of a plastic card with holes punched in it. The patent documents proposed a system incorporating a card reader and buttons mounted in an external wall of the bank and stated: When the customer wishes to withdraw a pack of banknotes from the system, he simply inserts his punched card in the card reader of the system and operates the set of ten push-buttons in accordance with his personal identification number.",0.8
6382,"The UK prime minister, David Cameron,has declared a clear result in the Scottish independence referendum  Scotland voted by a 10.6-point margin against ending the 307-year- old union with England and Wales. The prime minister promised a devolution revolution in Great Britain, as he welcomed Scotlands decision to remain inside the UK. There can be no disputes, no reruns  we have heard the will of the Scottish people, he said in a statement.",0.5
9494,"There are more suicides and HIV infections, and drug addicts (around 25,000 people) have become more and more selfdestructive. Sixty-four per cent of young people in Greece are unemployed  this is the highest youth unemployment in the EU.",0.1
8098,"Each month, Sullivans members choose from a list of seven possible gifts (chocolate, tea sets, manicures). The package is sent to the boyfriend unbranded and unlabelled.",0.8
8170,"Nicolelis said the team is now trying to find ways of linking many animals brains at once to solve more difficult tasks. We do not know what might happen when animals begin interacting as part of a brain-net, he said. In theory, you could imagine that a combination of brains could find solutions that individual brains cannot find alone.",0.1
3987,"Fildes has big ambitions. He is planning Britains first astrovillage, one that would contain the largest public observatory in the world and have a 100-seat auditorium, a 100-seat planetarium, a one-metre aperture telescope, and radiomagnetic and solar telescopes. The multimillion-pound project would also have a hotel and draw in 100,000 people a year, four times the number currently able to use the observatory. Fildes believes the astrovillage will be a reality by 2018.",0.5
8269,"They want to simplify the menu but enhance its ability to customize and that sounds tricky, said Mark Kalinowski at Janney Capital Markets. Only four out of McDonalds 14,000 US restaurants had so far tested build your own burger, he said, raising questions about how it could be scaled up. Right now, we are sceptical; we would like to see more detail.",0.8
221,"But, perhaps its also because we often hear numbers in a non-native language out of context. You may stop listening to the foreign language and suddenly be unable to understand. I talked to multilingual friends and they said that they are fl uent in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to say numbers, especially over the phone. Numbers seem to be diffi cult, but no one could say why.",0.1
6939,"Kelly said that he would probably not  y again with NASA. But I dont think I would ever say Im absolutely, 100%  nished, he said. Maybe he will  y with private space ight companies, which are becoming more and more popular. They might need a guy like me someday, he said. Maybe, in the next 20 years, youll be able to buy a cheap ticket, just go for a little visit.",0.1
960,"One night, a Mexican colleague learnt that the American consul in the port city of Veracruz was being held hostage at gunpoint in his offi ce. With no senior English-speaking reporter in the offi ce, I had to try to reach the consulate by phone. I got the phone number wrong and I was put through to an extension elsewhere in the building. The identity of the person who took my call was unmistakable: I chatted for 15 minutes to the gunman. I didnt persuade him to put away his gun  but my reputation as a reporter rose overnight.",0.5
5381,The couple welcome the judges decision. They always believed the law was broken and that they had a right to their privacy.,0.1
4852,"As a result of this, young adults are increasingly returning to the family home to save money and parents who cannot afford to offer their children a large sum of money seem happy to help. The survey found that 28% of adults were living at home because they were trying to save for a deposit. However, it also found that 30% were not saving any money.",0.5
9645,"The FA chairman, Greg Dyke, said there wasa big difference in atmosphere. Weve had a really warm welcome in Manaus. Its a big thing for them, even if it is a bit strange to spend so much on a stadium with no one to play in it. But we were in Sao Paulo for four or  ve days before the opening match and you wouldnt have known until the last day that there was even a World Cup on. It was weird.",0.5
8755,"The ladies have just finished their cake when Allen is up again, leading the group through a lively Scottish tune with lots of toe pointing and leg kicking. Forty-five minutes later, the class is finally over.",0.5
4886,"Of course, not everyone wants to get closer to the man in the futuristic headset, I tell him. Iguchi shakes his head. Im a visionary. I have a dream that people will understand other people. When I go to London, I am a stranger. Sometimes I feel fear. But I believe that everyone wants to be understood and to understand each other. And, with this device, you can know more information about people before you even speak to them.",0.5
3880,"Today, infections with organisms that are very resistant are common, but fewer and fewer new antibiotic drugs are made. It is more and more difficult to develop new drugs that can kill resistant bacteria. Antibiotics have become drugs that are expensive to develop, that are only used in short courses and that quickly stop working because of bacterial resistance.",0.1
119,"While I was working as a reporter, I found out that I was bad at understanding numbers in Spanish. Once, when I wanted to phone the police, I got a Mexican grandmother out of bed at 2am because I had misunderstood a phone number. Even worse, there were too many victims in my stories – 83 dead in a fi re at 6pm become 38 dead by 7pm; 12 people injured in a coach crash soon became two and so it went on. Finally, I got a call from the main offi ce in Washington. “I don’t know what training you have had,” an editor shouted, “but has no one ever told you a death toll can’t go down?!”",0.1
8838,"There are riches here, riches that the local inhabitants badly need, said energy spokesman Vicente Fernandez Guerrero. We think mining is a good way to make it possible to allow local people to continue to live in the area. This is a mining area. People have mined metals here since Roman times.",0.1
7382,"Aside from the cards with punched holes, that pretty much describes todays ATM. After Goodfellow successfully demonstrated the methodology by producing a model, prototypes were built and the  rst machines were installed in 1967.",0.8
9602,"The women are part of a brewing explosion in Sweden, which is developing a passion for craft beers. The standard stor stark (large strong) lager is now almost extinct in Gothenburg, the women say, as pubs and bars replace the big brands with a choice of specialist beers.",0.5
7791,"Lazenby only did one Bond film. Daltons two films, The Living Daylights and Licence to Kill, were during a period in the late 80s when more aggressive Hollywood action movies were more popular. According to Gant, the period of Roger Moores last films and Daltons films didnt excite audiences. Brosnan was more successful but Craig is the best. On the other hand, the early Bond films were sexy and exciting.",0.1
8646,Margaret Thatcher was the first woman leader of an important western state. She was prime minister for 11 years until members of her own party removed her in 1990.,0.1
554,"But, perhaps it’s also because we often hear numbers in a non-native language out of context. You may stop listening to the foreign language and suddenly be unable to understand. I talked to multilingual friends and they said that they are fl uent in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to say numbers, especially over the phone. Numbers seem to be diffi cult, but no one could say why.",0.1
2663,"Alan Stern, the missions principal investigator, said New Horizons is returning amazing results. The data look absolutely gorgeous, and Pluto and Charon are just mind-blowing.",0.1
4830,"The National Theatre, the Royal Shakespeare Company and virtually every other theatre production company in the country will be marking the anniversary. Interpretations will range fromthe resolutely traditional to the Brighton-based Spymonkeys Complete Deaths, a romp through the 74 deaths  75 including a  y squashed in Titus Andronicus  by stabbing, poisoning, smothering and smashing across the plays. There will alsobe hundreds of lectures, recitals, international academic conferences,  lms, concerts, operas and major exhibitions.",0.8
8523,The fraudulent menu scandal has exploded at just the wrong time. Japan is trying to persuade South Korea and other countries to lift a ban on food imports that began after the Fukushima nuclear accident. And UNESCO is considering a request to add Japanese cuisine to its cultural heritage list.,0.5
1400,"One night, a Mexican colleague learnt that the American consul in the port city of Veracruz was being held hostage at gunpoint in his offi ce. With no senior English-speaking reporter in the offi ce, it was left to me to try to reach the consulate by phone. Having got the number wrong, I was put through to an extension elsewhere in the building and the identity of the person who took my call was unmistakable: I chatted for 15 minutes to the gunman. I may not have persuaded him to put away his gun – but my reputation as a rookie reporter still rose overnight.",0.8
9629,"Up to now, the tournament has avoided the problems many people predicted, though it is not trouble free. The stadiums were delivered late and  in some cases  not fully  nished, but there have been no structural problems or dif culties entering the grounds.",0.1
7173,"Ive tried to persuade people it is fun. We have specific events they can engage with, not just a walk around a dusty house. We have to compete with attractions like the London Dungeon.",0.5
7040,"More than 500 apes were included in the study in three separate groups. The first two groups were chimpanzees, and the third were orangutans from Sumatra or Borneo. The animals came from zoos, sanctuaries and research centres in the US, Australia, Japan, Canada and Singapore.",0.1
8615,"Things are also dif cult for the island of Lemnos, the closest large neighbour of Agios Efstratios. People saw the islands as remote for years partly because the only way to get there was by slow and unreliable ferries. In 2015, they  nally had new, ef cient ferries and this brought many new visitors to explore these islands. But, then, the bank controls began. It started as the best season in 30 years and, in one week, it became the worst, said Atzamis Konstantinos, a travel agent in Lemnos.",0.1
4223,"Why natural sounds might be calming to peopleis unclear but Fristrup thinks that, over millions of years of evolution, we may have come to associate the more tranquil sounds of the natural world with safety. I suspect theres something about these sounds that reminds our brains of a place thats safe, he said.",0.5
1597,"In my case, being numerically challenged in a foreign tongue followed me from Mexico to other countries and from Spanish to German and Portuguese. But, in that fi rst journalism job, getting the numbers wrong didn’t always add up to failure.",0.8
5106,"He lived reconciliation. He was a great unifier, de Klerk said.",0.5
1578,"But, perhaps it’s also because numbers in a non-native language are often heard out of context or in isolation, when the listener might have switched off from the foreign language and be unable to suddenly tune in. A straw poll of multilingual friends found that many can be fl orid in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to relay numbers, especially over the phone. Numbers seem to be taxing, but no one could really say why.",0.8
5035,"They got similar results. In fact, people foundthe experience even more miserable and cheated by getting up from their chair or checking their phones.",0.5
5450,"Stories of survival in the vast Pacific Ocean are not uncommon. In 2006, three Mexicans made international headlines when they were discovered drifting, also in a small fibreglass boat near the Marshall Islands. They claimed to have survived for nine months at sea on a diet of rainwater, raw fish and seabirds, with their hope kept alive by reading the Bible. But Cliff Downing, who teaches sea survival to sailors, said he was sceptical about the latest tale. It just doesnt sound right to me. There are 1,001 hazards that would make his survival for so long very unlikely. One would want to know a lot more.",0.8
9168,"But, in 2013, one of the mothers, who is 33 and unemployed, sued her ex-partner for maintenance for her daughter. Strydom continued: The man denied he was the father. A DNA test was done and it was found it was not his baby and not her baby. She was devastated. She didnt know what to do.",0.8
2040,The  rst protest will take place at a PizzaExpress restaurant at the British Museum in London. Unite did a survey of PizzaExpress staff after a Chinese company bought the chain in 2014. Lots of the staff complained about the 8% deduction from their tips so thats why Unite began the campaign.,0.1
1623,"But, perhaps its also because numbers in a non-native language are often heard out of context or in isolation, when the listener might have switched off from the foreign language and be unable to suddenly tune in. A straw poll of multilingual friends found that many can be fl orid in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to relay numbers, especially over the phone. Numbers seem to be taxing, but no one could really say why.",0.8
9282,"But it was the mismanagement of the crowd by the police, led by an inexperienced Chief Superintendent David Duckenfield, that was the main cause of the disaster. The police lost control outside the ground, where 24,000 Liverpool fans had to go through just 23 turnstiles, so Duckenfield ordered a large exit gate to be opened and a large number of people to be allowed in. His mistake, according to the inquiry, was the failure to close the tunnel that led to the central section behind the goal, which was already overcrowded.",0.5
2522,"These details have yet to be determined, admits Lindstedt. People are used to very low rents and very high incomes but, in future, this will have to change. LK has agreed to compensate residents to the value of their homes plus 25% but many locals say this is not enough to afford a new-build house at market rates.",0.8
2982,"He said that being involved in the public debate about future missions is one of the most interesting and enjoyable things about his connection with Mars One. He then said that, If a one-way mission to Mars ever became possible, I would always volunteer. For an astrophysicist, that is not a difficult decision to make. But he does not think there will be a one-way mission in his lifetime.",0.1
3060,"A ball boy needed help from doctors when he collapsed during Milos Raonics 76, 61, 46, 62 victory over Daniel Gimeno-Traver on exposed court eight.",0.1
8069,"For Sullivan, the surprise was the real relationships that he has formed with his clients. Sullivan says he has begun to see himself as a sort of relationship consultant for the boyfriends.",0.1
7841,"They became my new support group, he says. At first it was just a bit of fun but then it became more serious, more and more about making money. They got involved in crime. That is how it was. After leaving college, he got a full-time job in administration and worked as a DJ. But, on the side, he was making money illegally as part of the gang.",0.5
623,"Why are numbers in another language such a problem? It may be because of different numbering systems. In German, for example, which belongs to the same Indo-European language family as English, 2.30pm becomes halb drei (half of three) and 21 becomes einundzwanzig (one and twenty). Different number systems can clearly cause confusion.",0.5
8477,"The bill is a direct challenge to one introduced by Senator Patrick Leahy that would end domestic phone-records collection. It was also opposed by leading Intelligence Committee member Mark Udall, who said it did not go far enough. The NSAs invasive surveillance of Americans private information does not respect our constitutional values and needs fundamental reform, not incidental changes. Unfortunately, the bill passed by the Senate Intelligence Committee does not go far enough to address the NSAs overreaching domestic surveillance programmes, Udall said.",0.8
8882,"Mitchell said he found writing the book quite liberating because I wont be around to take the consequences of this being good or bad. But, Im sandwiched between Margaret Atwood and no doubt some other brilliant writer. So, it had better be good. Id look such a fool if they opened it in 2114 and it wasnt any good.",0.5
4313,"E-bikes are banned in some states in the US, including New York. Some bike shops dont like putting motors on bicycles because it makes them too heavy. Some e-bikes weigh nearly 30kg.",0.1
2902,"If you cover large parts of the roof with this mirror, you can save a lot of power, said Shanhui Fan, an expert in the study of light at Stanford University. He led the development of the mirror.",0.1
7255,"It was a snatched opportunity, he says. For the first time since the late 1990s, there were fixed ropes on all three mountains. That doesnt take away the physical achievement of what I did. Ive set the bar at a certain level. But whoever comes along next will move the bar further and do it without ropes or bottled oxygen.",0.8
304,"One night, a Mexican colleague told me that a gunman was holding the American consul hostage in his offi ce in the port city of Veracruz. There was no senior English-speaking reporter in the offi ce, so they asked me to try to call the consulate. I got the phone number wrong and I was put through to another phone somewhere else in the building. I knew straight away who the person was: I talked for 15 minutes to the gunman. He didn’t put away his gun as a result of his conversation with me – but my reputation as a reporter rose instantly.",0.1
3073,John Isner said: It was like an oven when I open the oven and the potatoes are done. Thats what its like.,0.5
6646,"form in the human brain, Susumu Tonagawa, a neuroscientist at the Massachusetts Institute of Technology (MIT), and his team encoded memories in the brains of mice by manipulating individual neurons. Memories of experiences we have had are made from several elements, including records of objects, space and time. These records, called engrams, are encoded in physical and chemical changes in brain cells and the connections between them. According to Tonagawa, both false and genuine memories seem to rely on the same brain mechanisms.",0.8
5686,"The message said: We see the signs of overexploitation. We no longer see the  sh and other marine creatures in the size, diversity or abundance of the past. We witness the change as foreign  shing  eets take our resources.Our coral reefs, the greatest in the world and our spawning grounds are disappearing. Our ocean is vast but not limitless. Growing global populations and unsustainable development are reducing the ability of our ocean to sustain life.",0.5
6222,"It was a beautiful summer evening and I decided to go for a swim off Doolin Pier in County Clare, Ireland, where I moved in 2012. There was a woman in the water with Dusty, a dolphin who has a great relationship with a group of people she regularly swims with. Dusty arrived in Doolin in about 2008 and hundreds of people have swum with her since, giving the impression that shes totally tame.",0.5
7015,"Leifert and his colleagues conclude that many antioxidants have previously been linked toa reduced risk of chronic diseases, including cardiovascular diseases, neurodegenerative diseases and certain cancers. The researchers also found much higher levels of cadmium, a toxic metal, in conventional crops. Pesticide residues were found on conventional crops four times more often than on organic food.",0.5
3536,"However, the president was booed at the opening ceremony for the Confederations Cup. With the economy in bad shape and social unrest on the rise, she faces a serious political challenge, both now and in 2014, when Brazil will not only host the World Cup but also have a presidential election.",0.8
318,"Why are numbers in another language such a problem? Perhaps it is because of different numbering systems. In German, for example, 2.30pm is halb drei (half of three) and 21 is einundzwanzig (one and twenty). Different number systems can clearly cause confusion.",0.1
1038,"Some experts believe there is a link between dyscalculia – the diffi culty in understanding arithmetic – and problems learning foreign languages, particularly if languages are learnt by rote. But, some students who struggle to learn languages with a grammar textbook may thrive in a foreign-language setting, where learning is more natural and less reliant on sequences of adjectives, prepositions and so on. In my case, I have always found languages quite easy, apart from the numbers.",0.5
14,"But, perhaps it’s also because we often hear numbers in a non-native language out of context. You may stop listening to the foreign language and suddenly be unable to understand. I talked to multilingual friends and they said that they are fl uent in French or Italian when ordering from a restaurant menu, for example, but freeze if they have to say numbers, especially over the phone. Numbers seem to be diffi cult, but no one could say why.",0.1
6052,"In spending 14 hours a day at work and giving up many of her paid holidays, Erika Sekiguchi is not even an extreme example. The 36-year-old trading company employee used eight of her 20 days of paid vacation in 2014, six of which counted as sick leave. Nobody else uses their vacation days, Sekiguchi said.",0.8
76,"Some experts believe there is a link between dyscalculia  the diffi culty in understanding arithmetic  and problems learning foreign languages, particularly if you learn languages by rote. But, some students who fi nd it hard to learn languages with a grammar textbook may learn more easily in a foreign country, where learning is more natural. In my case, I have always found languages quite easy, apart from the numbers.",0.1
2373,"Im going to be very clear, Axani said, soon after the pair returned to Toronto. The trip was never a romantic idea. It was completely platonic. I do not think of Quinn in a romantic way at all. She is a good friend. I think of her as a little sister  that is all.",0.1
6975,"Researchers use computer climate models to predict future temperatures and it was important to include the way clouds form in those models. When water evaporates from the oceans, the vapour can rise over nine miles to form rain clouds that reflect sunlight; or, it may rise just a few miles and fall slowly back down without forming clouds. In reality, both things happen and climate models that include the second possibility predict much higher future temperatures than the models that only include the nine-mile-high clouds.",0.1
1123,Intermediate ,0.5
7241,"That same day, he climbed up to the summit of Everest itself, reaching the top in complete darkness early on Sunday. He and his climbing partner then continued on to the summit of Lhotse, the third of this spectacular three-peaks challenge, on Monday morning.",0.5
3124,"Back in 2005, when BlackBerry brought instant messaging to the mobile phone, the company was just entering its boom times. While the iPhone was still a gleam in Steve Jobss eye, BlackBerrys innovations ensured its smartphone was one of Canadas biggest exports.",0.8
1544,"One night, a Mexican colleague learnt that the American consul in the port city of Veracruz was being held hostage at gunpoint in his offi ce. With no senior English-speaking reporter in the offi ce, it was left to me to try to reach the consulate by phone. Having got the number wrong, I was put through to an extension elsewhere in the building and the identity of the person who took my call was unmistakable: I chatted for 15 minutes to the gunman. I may not have persuaded him to put away his gun – but my reputation as a rookie reporter still rose overnight.",0.8
6980,"The research indicates that fewer clouds form as the planet warms, which means less sunlight is reflected back into space. This forces temperatures up even higher. The way clouds affect global warming has been the biggest mystery in the study of future climate change.",0.5
88,"One night, a Mexican colleague told me that a gunman was holding the American consul hostage in his offi ce in the port city of Veracruz. There was no senior English-speaking reporter in the offi ce, so they asked me to try to call the consulate. I got the phone number wrong and I was put through to another phone somewhere else in the building. I knew straight away who the person was: I talked for 15 minutes to the gunman. He didn’t put away his gun as a result of his conversation with me – but my reputation as a reporter rose instantly.",0.1
5783,"This may have helped boost incomes in some rural areas but it has had nutritional consequences, says the government, as teff is the most nutritionally valuable grain in the country. In urban areas, people eat up to 61kg of teff a year. In rural areas, the figure is 20kg. The type of teff people eat is different, too: the rich eat the more expensive magna and white teff varieties; poorer people usually eat less-valuable red and mixed teff and more than half combine it with cheaper cereals such as sorghum and maize.",0.5
2338,"A study of social media at the University of Michigan in 2013 found that using technology to help you meet new people can be a good thing. And, if you cant go out, the internet can help you. For example, Mumsnet, an online network for parents, can help you feel less alone when you are at home with young children.",0.1
5605,"Jenny Flahaut, 33, who works at a childrens home, volunteered when she saw an advertisement on Facebook. I saw these people in Calais every day and I wanted to do something for them, she said.",0.1
7932,The Swiss Federal Office of Justice said of the latest arrests: They are in custody before their extradition. The US believes they accepted bribes of millions of dollars. Webb and the Colombian former executive Luis Bedoya entered guilty pleas in the US.,0.1
3042,"The scans showed that reward circuitry in the childrens brains behaved more normally after a snort of oxytocin, being more active when the person was looking at faces and less active when viewing the inanimate cars. The study appears in the latest issue of the journal Proceedings of the National Academy of Sciences in the United States.",0.8
6570,"To succeed as a race engineer, you need ... to be able to deal with pressure.",0.8
5803,"Though Ethiopia has a fast-growing economy, it remains on the UNs list of least-developed countries. An estimated 20% of under-fives are malnourished or suffer stunted growth.",0.8
1878,"Doctors are delighted at the scheme. Big efforts have been made in recent years to increase the number of those who carry an organ donation card, with a lot of success. Hospitals have also become better at organizing transplants  for example, they have important discussions with relatives when no one knows what the wishes of the dead person were. But the increase in numbers of organs is still not enough.",0.1
6090,"Along with dozens of other disputed claims to names, including .patagonia and .shangrila, the issue cuts to the heart of debates about the purpose and governance of the internet.",0.8
2727,"There are about 50,000 mystery shopping trips every month in the UK. Mystery shoppers pretend to be a customer ina store but they are really collecting information on the store and how good or bad its service is. The demand for mystery shoppers is growing because online shopping is becoming more popular.",0.1
9212,"The Department of Health and e-cigarette companies in Britain want to find out exactly what this means  for example, will e-cigarette companies be banned from advertising at sports events?",0.1
7639,Already in the pipeline are plans for a new shark exhibition in Orlando and an attraction in San Antonio that will allow customers to swim with dolphins in a naturalistic setting.,0.8
2600,"Brown bears, wolves, the Eurasian lynx and wolverines are found in nearly one-third of mainland Europe (excluding Belarus, Ukraine and Russia), with most individuals living outside nature reserves, indicating that changing attitudes and landscape-scale conservation measures are successfully protecting species that have suffered massive persecution throughout human history.",0.8
2259,"Martin Jones, professor of archaeological science at Cambridge University, said the immunity genes were the most interesting result. There has been the idea that the move from a hunter-gatherer lifestyle to farming was bad for our health. There were a number of reasons for that, particularly living closely together with other humans and animals, which meant they competed for the same water supplies, he said.",0.5
9003,"The government is trying to help. 120 companies have joined our Think, Act, Report scheme, which encourages companies to improve the way they recruit, promote and pay women.",0.1
7878,"The Manchester United manager, Sir Alex Ferguson, will retire at the end of the season after 27 years as the most successful manager in British football. He will become a director of the club and someone will have to replace a man who has won 13 English Premier League titles, two Champions Leagues, the Cup Winners Cup, five FA Cups and four League Cups.",0.5
3510,"Another protest march, near Rios Maracana Stadium, also had a heavy police response.",0.5
1665,"It was as a reporter that I soon found out that I was as bad at understanding numbers in Spanish as I was at calculating them in English. Phone calls meant for the police got Mexican grandmothers out of bed at 2am because I had misunderstood a number and dialled a dodgy digit. Even worse, victims were piled too high in my stories – almost 83 dead in a fi re at 6pm turned out to be as few as 38 by 7pm; 12 people injured in a coach crash soon became two and so it went on. Finally, I got a call from the main offi ce in Washington. “I don’t know what training you have had,” an editor yelled, “but has no one ever told you a death toll can’t go down?!”",0.8
7582,"Such ability to articulate what normally remains unarticulated  to give voice to young people normally silenced  has generated its own response. The Stand with Malala petition, calling for education for the 57 million children around the world who do not go to school, has attracted more than four million signatures  more than a million having been added shortly after Malalas speech.",0.8
2315,"Its a fact thats covered in a government-led review, released in May 2016, in which workers, employers and customers were asked their views on the tipping process. Off the back of it, ministers said they were keen to change rules and make sure low-paid workers get the money left for them by grateful customers. The government have announced a two-month consultation on proposals that they said would stamp out unfairness.",0.8
5973,"Ideas are a dime a dozen. Its all about the execution and, if you are afraid that your idea will be stolen by someone who could execute it better and faster than you, then you are not the right person to execute that idea. Its all about confidence to move fast and to learn, she says.",0.8
3279,"In 2011, Bolivia  whose President, Evo Morales, 7 is a former coca producer  formally notified the UN of its withdrawal from the convention. On Friday it reacceded to the convention, but with an exemption from the prohibition on the chewing of coca leaves.",0.8
4279,"The technology is so dazzling that people cant see that what theyre doing is wrong, he writes. It is outrageous that anyone can steal an artists work without punishment. It is theft, just as putting your hand in someones pocket and taking their wallet is theft.",0.1
4043,"In real life, some friends are more important than others but, on Facebook, all friends have the same importance. A classmate from university who you havent seen for 15 years, a friend-of-a-friend from a party or a colleague youve never spoken to  they are all Facebook friends in the same way as your best friend, or your husband or wife, or your mum.",0.1
2178,"Its really isolating to have a lot of money. Peoples reactions to you can be scary, said Barbara Nusbaum, an expert in money psychology. We are all taught not to talk about money. Its not polite to talk about money. Ironically, its harder to talk about having money than it is to talk about not having money. Its much more socially acceptable to say I am broke. Things are hard. You cant say I have a ton of money. You have to keep a lot of yourlife private.",0.8
8301,"Our big USP (unique selling point) is our geographical location, said Martin Eichtinger, Austrian ambassador to London, who livedin Vienna for 20 years. The fall of the Berlin Wall helped make Vienna a hub for companies wanting to do business in Central Europe.",0.5
4084,"Most people will  rst read an item of breaking news via Facebook or other social media, mostlyon mobiles.",0.5
4698,"November children were the  ttest because they had the most stamina and power and were the second strongest. Children born in October were almost as  t  they scored highest for strength and came third for power, with December children close behind.",0.1
8832,"The view from the visitors centre in the Donana National Park in southern Spain is a bird- watchers dream: 200,000 hectares of wetlands vital for the birds of western Europe. Many of Britains most loved migratory birds rest here every year on their migrations from Africa. Donana is also home to some of Europes rarest birds, including the Spanish imperial eagle.",0.1
7439,"Sarah Vizard, from Marketing Week, said There are a lot more companies doing Christmas ads this year but I think a lot of those companies just show what you can buy in store. John Lewis does the emotional piece the best. I think people will think the ad is really cute.",0.1
567,"I got a degree in Spanish and this helped me get my fi rst job as a journalist, with an international press agency in Mexico City. But, the degree didn’t stop me from making mistakes.",0.1
7422,"Indias super-rich have long raised eyebrows around the world with their spectacular spending. Mukesh Ambani, the countrys wealthiest man, has built the worlds most valuable home in Mumbai, the commercial capital. The 27-storey tower, complete with helicopter pads, indoor cinemas and a staff of more than 600, is worth an estimated $1bn.",0.8
